,Seller,PriceNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_pune,enc_city_ahmedabad,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,enc_name_etios_liva,enc_name_etios_corolla,enc_name_other,km_type
1809,Individual,550000,2007,Innova,Black Mica,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1810,Individual,500000,2006,Innova,Champagne Mica,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1811,Individual,450000,2006,Innova,Light Green Mica Metallic,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1812,Individual,366551,2006,Innova,Light Green Mica Metallic,Diesel,Manual,Mumbai,2,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1813,Dealer,1050000,2012,Innova,Maroon,Diesel,Manual,Mumbai,1,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1814,Dealer,365000,2010,Corolla Altis,Maroon,Petrol,Manual,Mumbai,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1815,Dealer,490000,2007,Innova,Maroon,Diesel,Manual,Mumbai,1,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1816,Dealer,399000,2009,Corolla Altis,Maroon,Petrol,Automatic,Mumbai,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1817,Dealer,400000,2011,Corolla Altis,Maroon,Petrol,Manual,Mumbai,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1818,Dealer,399000,2009,Corolla Altis,Red,Petrol,Automatic,Mumbai,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1819,Dealer,320000,2011,Etios,Red,Petrol,Manual,Mumbai,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1820,Dealer,380000,2011,Etios Liva,Red,Diesel,Manual,Mumbai,1,3,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
1821,Dealer,375000,2009,Corolla Altis,Red,Petrol,Automatic,Mumbai,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1822,Dealer,580000,2008,Innova,Red,Petrol,Manual,Mumbai,1,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1823,Dealer,425000,2012,Etios,Red,Diesel,Manual,Mumbai,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1824,Dealer,565000,2008,Innova,Red,Diesel,Manual,Mumbai,1,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1825,Individual,475000,2007,Innova,Red,Diesel,Manual,Mumbai,2,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1826,Individual,510000,2011,Corolla Altis,Red,Petrol,Manual,Mumbai,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1827,Individual,535000,2007,Innova,Simpson Red,Diesel,Manual,Mumbai,2,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1828,Dealer,1550000,2015,Corolla Altis,Silver,Petrol,Automatic,Mumbai,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1829,Dealer,450000,2010,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1830,Dealer,1140000,2013,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1831,Dealer,965000,2012,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1832,Dealer,215000,2007,Corolla,Silver,Petrol,Manual,Mumbai,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1833,Dealer,440000,2011,Etios,Silver,Diesel,Manual,Mumbai,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1834,Dealer,1150000,2015,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1835,Dealer,310000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1836,Dealer,235000,2008,Corolla,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1837,Dealer,2175000,2014,Fortuner,Silver,Diesel,Automatic,Mumbai,1,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1838,Dealer,215000,2007,Corolla,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1839,Dealer,275000,2003,Corolla,Silver,Petrol,Automatic,Mumbai,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1840,Dealer,315000,2009,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1841,Dealer,205000,2007,Corolla,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1842,Dealer,680000,2010,Innova,Silver,Diesel,Manual,Mumbai,2,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1843,Dealer,510000,2005,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1844,Dealer,575000,2007,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1845,Dealer,4675000,2013,Prado,Silver,Diesel,Automatic,Mumbai,1,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1846,Dealer,329000,2012,Etios Liva,Silver,Petrol,Manual,Mumbai,1,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1847,Dealer,325000,2012,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1848,Dealer,200000,2006,Corolla,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1849,Dealer,315000,2013,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1850,Dealer,1525000,2015,Corolla Altis,Silver,Petrol,Automatic,Mumbai,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1851,Dealer,349000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1852,Dealer,395000,2008,Corolla Altis,Silver,Petrol,Automatic,Mumbai,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1853,Dealer,445000,2014,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1854,Dealer,1400000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1855,Dealer,1550000,2015,Corolla Altis,Silver,Petrol,Automatic,Mumbai,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1856,Dealer,350000,2008,Corolla Altis,Silver,Petrol,Manual,Mumbai,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1857,Dealer,1520000,2015,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1858,Dealer,1150000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1859,Dealer,1511000,2015,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1860,Dealer,2250000,2014,Fortuner,Silver,Diesel,Automatic,Mumbai,1,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1861,Dealer,690000,2009,Innova,Silver,Diesel,Manual,Mumbai,3,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1862,Dealer,595000,2008,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1863,Dealer,325000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1864,Dealer,535000,2010,Camry,Silver,Petrol,Automatic,Mumbai,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1865,Dealer,650000,2009,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1866,Dealer,1125000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1867,Dealer,320000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1868,Dealer,275000,2004,Qualis,Silver,Diesel,Manual,Mumbai,2,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1869,Dealer,1160000,2013,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1870,Dealer,500000,2007,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1871,Dealer,350000,2013,Etios,Silver,Diesel,Manual,Mumbai,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1872,Dealer,180000,2001,Qualis,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1873,Dealer,290000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1874,Dealer,288000,2009,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1875,Dealer,1165000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1876,Dealer,625000,2012,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1877,Dealer,890000,2012,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1878,Dealer,850000,2011,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1879,Dealer,351000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1880,Dealer,235000,2007,Corolla,Silver,Petrol,Automatic,Mumbai,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1881,Dealer,495000,2011,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1882,Dealer,795000,2009,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1883,Dealer,775000,2011,Innova,Silver,Diesel,Manual,Mumbai,2,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1884,Dealer,2150000,2014,Fortuner,Silver,Diesel,Automatic,Mumbai,1,6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1885,Dealer,1150000,2010,Fortuner,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1886,Dealer,725000,2011,Innova,Silver,Diesel,Manual,Mumbai,2,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1887,Dealer,155000,2003,Qualis,Silver,Diesel,Manual,Mumbai,2,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1888,Dealer,285000,2004,Qualis,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1889,Dealer,950000,2012,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1890,Dealer,375500,2009,Corolla Altis,Silver,Petrol,Automatic,Mumbai,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1891,Dealer,625000,2008,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1892,Dealer,1500000,2015,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1893,Dealer,350000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1894,Dealer,1425000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1895,Dealer,525000,2008,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1896,Dealer,1245000,2014,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1897,Dealer,125000,2000,Qualis,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1898,Dealer,485000,2011,Corolla Altis,Silver,Petrol,Automatic,Mumbai,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1899,Dealer,850000,2011,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1900,Dealer,925000,2012,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1901,Dealer,625000,2009,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1902,Dealer,380000,2010,Corolla Altis,Silver,Petrol,Manual,Mumbai,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1903,Dealer,260000,2004,Qualis,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1904,Dealer,600000,2007,Innova,Silver,Petrol,Manual,Mumbai,1,6,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1905,Individual,700000,1999,Prado,Silver,Diesel,Automatic,Mumbai,1,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1906,Individual,900000,2011,Innova,Silver Mica,Diesel,Manual,Mumbai,2,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1907,Individual,550000,2015,Etios Liva,Silver,Petrol,Manual,Mumbai,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1908,Individual,250000,2011,Etios Liva,Symphony Silver,Petrol,Manual,Mumbai,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1909,Individual,375000,2008,Corolla Altis,Silver,Petrol,Automatic,Mumbai,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1910,Dealer,425000,2006,Innova,Silver,Diesel,Manual,Mumbai,1,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1911,Individual,529999,2016,Etios Liva,Symphony Silver,Petrol,Manual,Mumbai,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1912,Individual,320000,2011,Etios,Symphony Silver,Petrol,Manual,Mumbai,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1913,Individual,600000,2016,Etios,Silver,Diesel,Manual,Mumbai,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
1914,Individual,900000,2011,Innova,Silver Mica,Diesel,Manual,Mumbai,2,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1915,Individual,350000,2011,Etios,Silver,Petrol,Manual,Mumbai,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1916,Individual,300000,2005,Camry,Silver,Petrol,Manual,Mumbai,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1917,Individual,400000,2006,Innova,Silver Metallic,Petrol,Manual,Mumbai,3,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1918,Individual,700000,2012,Corolla Altis,Silver Mica Metallic,Diesel,Manual,Mumbai,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1919,Individual,650000,2009,Innova,Silver Metallic,Diesel,Manual,Mumbai,3,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1920,Individual,600000,2007,Innova,Silver Metallic,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1921,Individual,1075000,2009,Fortuner,Silver Mica Metallic,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1922,Individual,600000,2005,Innova,Silver,Petrol,Manual,Mumbai,1,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1923,Individual,450000,2006,Innova,Silver Metallic,Diesel,Manual,Mumbai,1,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1924,Individual,600000,2008,Innova,Silver Metallic,Petrol,Manual,Mumbai,2,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1925,Dealer,500000,2011,Etios,White,Diesel,Manual,Mumbai,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1926,Dealer,1075000,2014,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1927,Dealer,521001,2011,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1928,Dealer,425000,2009,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1929,Dealer,425000,2010,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1930,Dealer,810000,2012,Corolla Altis,White,Diesel,Manual,Mumbai,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
1931,Dealer,2695000,2015,Fortuner,White,Diesel,Automatic,Mumbai,1,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
1932,Dealer,2000000,2007,Prado,White,Petrol,Automatic,Mumbai,1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1933,Dealer,450000,2010,Corolla Altis,White,Petrol,Automatic,Mumbai,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1934,Dealer,2700000,2008,Ventury,White,Petrol,Automatic,Mumbai,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1935,Dealer,8700000,2012,Land Cruiser,White,Diesel,Automatic,Mumbai,2,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1936,Dealer,1225000,2014,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1937,Dealer,345000,2010,Corolla Altis,White,CNG,Manual,Mumbai,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1938,Dealer,450000,2010,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1939,Dealer,280000,2011,Etios,White,Petrol,Manual,Mumbai,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1940,Dealer,1575000,2015,Corolla Altis,White,Petrol,Automatic,Mumbai,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1941,Dealer,191000,2006,Corolla,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1942,Dealer,415000,2009,Corolla Altis,White,CNG,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1943,Dealer,2075000,2014,Fortuner,White,Diesel,Automatic,Mumbai,1,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
1944,Dealer,251000,2006,Corolla,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1945,Dealer,375000,2009,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1946,Dealer,425000,2009,Corolla Altis,White,Petrol,Automatic,Mumbai,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1947,Dealer,1599999,2016,Corolla Altis,White,Diesel,Manual,Mumbai,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1948,Dealer,575000,2012,Corolla Altis,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
1949,Dealer,200000,2004,Corolla,White,Petrol,Manual,Mumbai,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1950,Dealer,425000,2009,Corolla,White,Petrol,Automatic,Mumbai,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1951,Dealer,850000,2012,Innova,White,Diesel,Manual,Mumbai,1,6,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
1952,Dealer,2695000,2015,Fortuner,White,Diesel,Automatic,Mumbai,1,6,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
