,ProfileId,CarName,PriceNumeric,KmNumeric,MakeYear,Color,CityName,OwnerTypeId
2780,S987222,Toyota Etios GD,300000,105000,2011,White,New Delhi,1
2781,S984072,Toyota Fortuner 3.0 MT,1050000,100000,2010,Super White,New Delhi,2
2782,S995805,Toyota Innova 2.5 V 7 STR,550000,111000,2009,Silver Metallic,New Delhi,1
2783,S984136,Toyota Corolla Altis 1.8 J,325000,125000,2009,Silver Mic,New Delhi,3
2784,S995571,Toyota Fortuner 3.0 Ltd,1050000,95000,2010,Gray,New Delhi,2
2785,S967305,Toyota Fortuner 3.0 4x2 AT,1950000,68000,2013,,New Delhi,1
2786,S992510,Toyota Fortuner 3.0 4x2 AT,1750000,85000,2013,White Pearl,New Delhi,1
2787,S992091,Toyota Fortuner 3.0 4x2 AT,1600000,90000,2013,Grey Metallic,New Delhi,1
2788,S974379,Toyota Innova 2.5 GX 7 STR,750000,110000,2011,Champagne,New Delhi,1
2789,S994394,Toyota Innova 2.5 VX 8 STR,750000,115000,2011,Grey Mica Metallic,New Delhi,1
2790,S967975,Toyota Innova 2.0 G4,550000,125000,2008,,New Delhi,1
2791,S994408,Toyota Innova 2.5 V 7 STR,650000,114000,2009,Grey,New Delhi,1
2792,S970406,Toyota Innova 2.5 VX 7 STR,700000,116000,2011,,New Delhi,2
2793,S970398,Toyota Innova 2.5 VX 7 STR,700000,116000,2011,,New Delhi,2
2794,S968016,Toyota Corolla Levin Fz,200000,130000,2006,,New Delhi,3
2795,S991265,Toyota Corolla Levin Fz,140000,140000,2005,Gold,New Delhi,1
2796,S981367,Toyota Etios Liva GD SP*,569000,125000,2013,Classic Grey,New Delhi,1
2797,S984017,Toyota Fortuner 3.0 MT,920000,116000,2009,Silver Mica Metallic,New Delhi,2
2798,S990562,Toyota Innova 2.5 G 7 STR BS-IV,1100000,124000,2013,Silky Gold Mica Metallic,New Delhi,1
2799,S999356,Toyota Innova 2.5 G 8 STR BS-IV,725000,130000,2012,Silver,New Delhi,1
2800,S987423,Toyota Fortuner 3.0 4x2 AT,2300000,80000,2015,Silky Gold Mica Metallic,New Delhi,1
2801,S987426,Toyota Fortuner 3.0 4x2 AT,2300000,80000,2015,Silky Gold Mica Metallic,New Delhi,1
2802,S974318,Toyota Innova 2.0 V,500000,140000,2007,,New Delhi,1
2803,S958701,Toyota Innova 2.0 GX 8 STR,800000,140000,2010,Champagne,New Delhi,1
2804,S984802,Toyota Innova 2.5 E,491000,148000,2008,White,New Delhi,1
2805,S989938,Toyota Innova 2.5 V 7 STR,400000,150000,2008,Black Mica,New Delhi,1
2806,S960391,Toyota Innova 2.5 VX 7 STR BS-III,840000,144000,2012,,New Delhi,2
2807,S989288,Toyota Corolla Altis 1.8 G,289917,170000,2008,Light Blue Metallic,New Delhi,2
2808,S984901,Toyota Innova 2.5 GX 7 STR BS-IV,650000,165000,2010,Golden,New Delhi,1
2809,S976862,Toyota Fortuner 3.0 4x2 AT,1725000,145000,2013,White Pearl,New Delhi,1
2810,S974873,Toyota Fortuner 3.0 MT,1100000,178000,2010,Super White,New Delhi,1
2811,S989912,Toyota Fortuner 3.0 MT,1200000,180000,2009,Super White,New Delhi,2
2812,S983709,Toyota Innova 2.5 G1,427000,210000,2007,Silver Mica,New Delhi,1
2813,S991814,Toyota Innova 2.5 GX 7 STR BS-IV,600000,220000,2010,Silver,New Delhi,1
2814,S998698,Toyota Innova 2.0 G4,500000,240000,2007,Champagne Mica Metallic,New Delhi,1
2815,S997280,Toyota Fortuner 3.0 4x2 MT,1750000,86000,2013,Super White,New Delhi,2
2816,S959349,Toyota Fortuner 3.0 4x2 AT,1500000,95000,2012,White,New Delhi,1
2817,S976860,Toyota Fortuner 3.0 4x2 AT,1725000,145000,2013,White Pearl,New Delhi,1
2818,D1482544,Toyota Etios GD,529999,43000,2012,Beige,Bangalore,1
2819,D1483916,Toyota Corolla Altis 1.8 J,430000,88800,2009,Beige,Bangalore,3
2820,D1413674,Toyota Innova 2.5 V 8 STR,1385000,84077,2013,Beige,Bangalore,1
2821,D1486100,Toyota Innova 2.5 V 7 STR,1375000,89000,2013,Beige,Bangalore,1
2822,D1471282,Toyota Etios Liva G,465000,49585,2013,Beige,Bangalore,1
2823,D1480938,Toyota Innova 2.5 G4 7 STR,1135000,64000,2011,Beize,Bangalore,1
2824,D1482068,Toyota Corolla Altis 1.8 VL AT,640000,121000,2010,Beize,Bangalore,2
2825,D1456525,Toyota Fortuner 3.0 4x4 AT,2650000,32327,2015,Beige,Bangalore,1
2826,D1464662,Toyota Innova 2.5 V 8 STR,1650000,62000,2015,Beige,Bangalore,1
2827,D1463165,Toyota Innova 2.5 V 7 STR,1375000,155000,2013,Beige,Bangalore,2
2828,D1456636,Toyota Innova 2.5 GX BS III 8 STR,1495000,17700,2015,Beige,Bangalore,2
2829,D1479536,Toyota Innova Crysta 2.8 ZX AT 7 STR,2385000,12349,2016,White,Bangalore,1
2830,D1427734,Toyota Innova 2.5 V 7 STR,1575000,32180,2014,Beige,Bangalore,1
2831,D1345090,Toyota Innova 2.5 VX 8 STR BS-III,1600000,28000,2015,Beige,Bangalore,1
2832,D1479987,Toyota Innova 2.5 V 7 STR,1575000,86000,2015,Beize,Bangalore,1
2833,D1441900,Toyota Innova 2.5 V 7 STR,990000,140071,2009,Beige,Bangalore,1
2834,D1437463,Toyota Innova 2.5 V 7 STR,945000,160000,2009,Beige,Bangalore,1
2835,D1468376,Toyota Fortuner 3.0 Ltd,1300000,156986,2010,Beige,Bangalore,2
2836,D1466492,Toyota Corolla Altis G Diesel,710000,54000,2011,Beige,Bangalore,2
2837,D1463877,Toyota Innova 2.5 GX BS IV 7 STR,1400000,13500,2015,Beige,Bangalore,1
2838,D1463941,Toyota Innova 2.5 GX BS III 8 STR,1465000,66400,2015,Beige,Bangalore,1
2839,D1453585,Toyota Innova 2.5 V 8 STR,1595000,112116,2015,Beige,Bangalore,1
2840,D1461604,Toyota Corolla Altis 1.8 G,660000,89000,2011,Beize,Bangalore,2
2841,D1472111,Toyota Fortuner 3.0 4x4 MT,1150000,116000,2009,Black,Bangalore,3
2842,D1435262,Toyota Etios Liva V,415000,30196,2011,Black,Bangalore,1
2843,D1435227,Toyota Etios GD,530000,32986,2012,Black,Bangalore,1
2844,D1471233,Toyota Innova 2.5 V 7 STR,800000,132218,2009,Black,Bangalore,2
2845,D1480932,Toyota Innova 2.5 VX 8 STR BS-III,1575000,113000,2015,Black,Bangalore,1
2846,D1308075,Toyota Qualis GS G4,375000,60000,2004,Black,Bangalore,2
2847,D1408276,Toyota Fortuner 3.0 4x4 MT,2200000,36000,2014,Black,Bangalore,1
2848,D1393078,Toyota Innova 2.5 V 7 STR,875000,75000,2008,Black,Bangalore,2
2849,D1412403,Toyota Innova 2.5 G4 8 STR,600000,144000,2006,Black,Bangalore,2
2850,D1447726,Toyota Innova 2.5 V 7 STR,1000000,120000,2011,Black,Bangalore,1
2851,D1476254,Toyota Camry V3,280000,66000,2002,Black,Bangalore,2
2852,D1480187,Toyota Innova 2.5 V 7 STR,700000,110000,2006,Black,Bangalore,2
2853,D1416122,Toyota Corolla H2 1.8E,275000,100000,2004,Black,Bangalore,2
2854,D1290419,Toyota Fortuner 3.0 4x2 MT,2400000,100000,2014,Black,Bangalore,1
2855,D1470000,Toyota Camry V3,400000,66000,2003,Black,Bangalore,6
2856,D1463926,Toyota Innova 2.5 V 7 STR,675000,150000,2007,Black,Bangalore,2
2857,S980649,Toyota Camry 2.5L AT,1250000,120000,2013,Black,Bangalore,1
2858,D1481582,Toyota Innova 2.5 G4 8 STR,535000,145000,2006,Black,Bangalore,2
2859,D1471027,Toyota Innova 2.0 V,650000,140000,2006,Black,Bangalore,2
2860,S982140,Toyota Corolla Levin Fz,350000,85000,2005,Black,Bangalore,2
2861,S982353,Toyota Innova 2.5 V 7 STR,715000,119000,2007,Black,Bangalore,2
2862,S968497,Toyota Innova 2.5 G4 8 STR,750000,135000,2008,Black,Bangalore,2
2863,D1456519,Toyota Innova 2.5 G 8 STR BS-IV,1100000,103796,2012,Blue,Bangalore,1
2864,D1435251,Toyota Etios Liva G,360000,34000,2011,Blue,Bangalore,1
2865,D1423076,Toyota Etios Liva GD,525000,37827,2013,Blue,Bangalore,1
2866,D1461616,Toyota Etios Liva G,375000,80073,2011,Blue,Bangalore,1
2867,D1488044,Toyota Etios VX,475000,33060,2011,Blue,Bangalore,1
2868,D1477630,Toyota Etios Liva GD,425000,80000,2011,Blue,Bangalore,1
2869,D1423068,Toyota Innova 2.5 G BS IV 8 STR,790000,103862,2009,Blue,Bangalore,2
2870,D1420782,Toyota Corolla Altis 1.8 G,450000,92182,2009,Blue,Bangalore,1
2871,D1269047,Toyota Innova 2.5 V 7 STR,875000,75000,2009,Blue,Bangalore,2
2872,D1482494,Toyota Innova 2.5 V 7 STR,950000,123000,2009,Blue,Bangalore,1
2873,D1476536,Toyota Fortuner 3.0 4x2 MT,2299500,50000,2012,Blue,Bangalore,1
2874,D1487357,Toyota Etios Liva V,395000,42100,2011,Blue,Bangalore,2
2875,D1455830,Toyota Innova 2.5 V 7 STR,1055000,168226,2010,Blue,Bangalore,1
2876,D1484148,Toyota Corolla H2 1.8E,325000,70453,2006,Blue,Bangalore,1
2877,S971878,Toyota Innova 2.5 V 7 STR,500000,100000,2005,Blue,Bangalore,2
2878,S959053,Toyota Fortuner 3.0 4x4 AT,2825000,32500,2015,Bronze,Bangalore,2
2879,D1461610,Toyota Corolla Altis 1.8 GL,450000,134564,2008,Bronze,Bangalore,2
2880,S959244,Toyota Innova Crysta 2.4 GX 8 STR,1900000,6000,2017,Bronze,Bangalore,1
2881,S959737,Toyota Qualis FS F2,350000,137000,2003,Brown,Bangalore,1
2882,D1435258,Toyota Etios Liva G,370000,50718,2011,Gold,Bangalore,1
2883,D1413693,Toyota Etios V,435000,67104,2011,Gold,Bangalore,2
2884,D1471613,Toyota Innova 2.0 GX 8 STR BS-IV,1250000,48000,2013,Gold,Bangalore,1
2885,D1460098,Toyota Innova 2.5 V 7 STR,1580000,62629,2014,Gold,Bangalore,1
2886,D1479378,Toyota Innova 2.5 GX BS IV 7 STR,1575000,55619,2015,Gold,Bangalore,1
2887,D1435239,Toyota Innova 2.5 V 8 STR,995000,95240,2010,Gold,Bangalore,1
2888,D1468112,Toyota Corolla H4 1.8G,595000,78750,2010,Gold,Bangalore,2
2889,D1435270,Toyota Innova 2.5 G 7 STR BS-IV,935000,151110,2011,Gold,Bangalore,1
2890,D1263216,Toyota Innova 2.5 V 8 STR,725000,100000,2006,Gold,Bangalore,1
2891,D1477158,Toyota Innova 2.5 V 7 STR,1645000,45000,2015,Gold,Bangalore,1
2892,D1437498,Toyota Innova 2.5 G4 8 STR,590000,135000,2006,Gold,Bangalore,3
2893,S975494,Toyota Innova 2.5 GX 7 STR BS-IV,1225000,60000,2013,Silky Gold,Bangalore,1
2894,S961764,Toyota Innova 2.5 G4 8 STR,725000,133000,2008,Gold,Bangalore,2
2895,S960260,Toyota Innova 2.5 VX 8 STR BS-IV,1100000,50000,2011,Champagen Gold,Bangalore,1
2896,S982205,Toyota Innova 2.5 G BS IV 7 STR,1100000,98000,2015,Silky Gold,Bangalore,2
2897,D1470069,Toyota Qualis GS G4,600000,169000,2003,Green,Bangalore,2
2898,D1485866,Toyota Qualis RS E3,625000,200000,2004,Green,Bangalore,2
2899,D1484277,Toyota Innova 2.5 V 7 STR,1475000,60000,2013,Silver,Bangalore,2
2900,D1385990,Toyota Etios Liva GD,545000,38711,2013,Grey,Bangalore,1
2901,D1456505,Toyota Camry Hybrid [2015-2017],3450000,19275,2016,Grey,Bangalore,1
2902,D1477463,Toyota Innova 2.5 V 7 STR,1250000,102113,2012,Grey,Bangalore,1
2903,D1461881,Toyota Fortuner 3.0 4x2 AT,2000000,71000,2012,Grey,Bangalore,2
2904,D1454322,Toyota Innova 2.5 V 7 STR,1550000,96556,2014,Grey,Bangalore,1
2905,D1485442,Toyota Etios Liva V SP*,455000,67000,2013,Grey,Bangalore,1
2906,D1485030,Toyota Innova 2.5 V 7 STR,1660000,41000,2015,Grey,Bangalore,1
2907,D1479419,Toyota Innova 2.5 V 7 STR,1175000,85000,2010,Grey,Bangalore,2
2908,D1485032,Toyota Fortuner 4x4 MT Limited Edition,2200000,70828,2013,Grey,Bangalore,1
2909,D1464663,Toyota Fortuner 3.0 4x4 MT,1800000,133000,2012,Grey,Bangalore,1
2910,D1442323,Toyota Innova 2.5 VX 7 STR BS-IV,1535000,96545,2014,Grey,Bangalore,1
2911,D1435692,Toyota Innova 2.5 G4 7 STR,900000,194000,2009,Grey,Bangalore,2
2912,D1345119,Toyota Innova 2.5 VX BS IV 8 STR,1475000,25000,2014,Grey,Bangalore,1
2913,D1485793,Toyota Innova Crysta 2.8 ZX AT 7 STR,2199000,35000,2016,Grey,Bangalore,1
2914,D1298487,Toyota Fortuner 3.0 4x2 MT,2400000,17000,2014,Grey,Bangalore,1
2915,D1274713,Toyota Innova 2.5 GX 8 STR BS-III,1375000,50000,2014,Grey,Bangalore,1
2916,D1437359,Toyota Innova 2.5 V 7 STR,1400000,95000,2013,Grey,Bangalore,1
2917,D1242196,Toyota Innova 2.5 V 8 STR,1425000,85000,2014,Grey,Bangalore,1
2918,D1318794,Toyota Innova 2.5 V 8 STR,1275000,75000,2012,Grey,Bangalore,1
2919,D1480614,Toyota Innova 2.5 G4 7 STR,1075000,140000,2012,Grey,Bangalore,1
2920,D1483000,Toyota Innova 2.5 VX 7 STR BS-IV,1650000,42000,2015,Grey,Bangalore,1
2921,D1475553,Toyota Fortuner 3.0 4x4 MT,1375000,180000,2010,Grey,Bangalore,1
2922,D1471171,Toyota Innova 2.5 V 7 STR,1645000,42658,2015,Grey,Bangalore,1
2923,D1426753,Toyota Fortuner 3.0 MT,1350000,98000,2010,Grey,Bangalore,2
2924,D1455099,Toyota Fortuner 3.0 4x4 MT,2235000,70686,2013,Grey,Bangalore,1
2925,D1463024,Toyota Innova 2.5 GX BS III 7 STR,1395000,98600,2015,Grey,Bangalore,1
2926,D1482968,Toyota Innova 2.5 G 8 STR BS-III,960000,140000,2010,Grey,Bangalore,2
2927,D1477594,Toyota Innova 2.5 V 7 STR,1275000,152000,2012,Grey,Bangalore,1
2928,D1437271,Toyota Innova Crysta 2.4 ZX 7 STR,2300000,260000,2016,Grey,Bangalore,1
2929,S980667,Toyota Innova 2.5 V 7 STR,700000,174000,2007,Black Mica,Bangalore,1
2930,D1486740,Toyota Innova 2.5 VX 8 STR BS-IV,1295000,126000,2012,Grey,Bangalore,1
2931,D1467199,Toyota Corolla H2 1.8E,245000,138147,2005,Grey,Bangalore,1
2932,D1452691,Toyota Fortuner 3.0 4x4 MT,1800000,133000,2012,Grey,Bangalore,1
2933,S997189,Toyota Etios G,600000,8500,2015,Classic Grey,Bangalore,2
2934,S979639,Toyota Etios G SP,420000,20000,2013,Grey,Bangalore,2
2935,S981362,Toyota Etios GD,750000,20000,2016,Classic Grey,Bangalore,1
2936,S988432,Toyota Corolla Altis GL Diesel,1700000,30187,2014,Champagne Mica Metallic,Bangalore,1
2937,S984912,Toyota Innova 2.5 G4 7 STR,650000,85000,2008,Black Mica,Bangalore,2
2938,S987695,Toyota Innova 2.5 GX 8 STR,800000,105000,2010,Champagne Mica Metallic,Bangalore,2
2939,S992843,Toyota Innova 2.5 VX 7 STR BS-IV,1140000,137000,2011,Champagne Mica Metallic,Bangalore,2
2940,D1482194,Toyota Etios G,400000,40321,2011,Maroon,Bangalore,1
2941,D1482881,Toyota Innova 2.5 V 7 STR,975000,130117,2010,Maroon,Bangalore,1
2942,D1442992,Toyota Etios GD,575000,40000,2013,Maroon,Bangalore,1
2943,D1455794,Toyota Innova 2.0 V,1049999,85000,2011,Maroon,Bangalore,1
2944,D1459734,Toyota Innova 2.5 V 7 STR,825000,196000,2008,Maroon,Bangalore,1
2945,D1480082,Toyota Innova 2.5 V 7 STR,1190000,76000,2011,Maroon,Bangalore,2
2946,D1484194,Toyota Innova 2.5 V 7 STR,895000,153000,2009,Maroon,Bangalore,2
2947,D1477131,Toyota Corolla Altis 1.8 VL AT,550000,83900,2008,Maroon,Bangalore,1
2948,S942624,Toyota Innova Crysta 2.8 GX AT 7 STR,1600000,2000,2016,Maroon,Bangalore,1
2949,D1463249,Toyota Innova Crysta 2.4 GX 7 STR,1800000,33000,2016,Purple,Bangalore,1
2950,D1483266,Toyota Innova Crysta 2.4 VX 8 STR,2000000,35000,2016,Purple,Bangalore,1
2951,D1463272,Toyota Innova Crysta 2.4 VX 8 STR,1925000,35174,2016,Purple,Bangalore,1
2952,D1435288,Toyota Etios Liva GD,535000,63268,2013,Red,Bangalore,1
2953,D1410567,Toyota Innova Crysta 2.7 ZX AT 7 STR,2200000,11000,2016,Red,Bangalore,1
2954,D1482071,Toyota Etios GD,485000,98000,2012,Red,Bangalore,1
2955,D1483335,Toyota Innova 2.0 V,925000,90547,2009,Red,Bangalore,2
2956,D1426032,Toyota Innova 2.5 G 7 STR BS-III,840000,143000,2008,Red,Bangalore,1
2957,D1477468,Toyota Innova 2.5 V 7 STR,830000,144490,2008,Red,Bangalore,2
2958,D1473143,Toyota Etios GD,390000,31124,2011,Red,Bangalore,2
2959,S997256,Toyota Innova Crysta 2.7 VX 7 STR,2200000,24000,2016,Garnet Red,Bangalore,1
2960,S977399,Toyota Innova Crysta 2.4 VX 7 STR,2050000,34000,2016,Garnet Red,Bangalore,1
2961,S981921,Toyota Innova 2.5 G4 7 STR,725000,114000,2007,Red,Bangalore,1
2962,D1392768,Toyota Innova 2.5 V 7 STR,1600000,64099,2014,Silver,Bangalore,1
2963,D1435274,Toyota Innova 2.5 V 7 STR,1065000,133025,2011,Silver,Bangalore,2
2964,D1467857,Toyota Innova 2.5 G 7 STR BS-IV,1375000,40000,2014,Silver,Bangalore,1
2965,D1461597,Toyota Innova 2.5 V 7 STR,1235000,163683,2012,Silver,Bangalore,3
2966,D1471456,Toyota Etios Liva V,500000,6315,2013,Silver,Bangalore,1
2967,D1471263,Toyota Etios G,425000,44383,2011,Silver,Bangalore,2
2968,D1463736,Toyota Etios G,400000,79286,2011,Silver,Bangalore,1
2969,D1479857,Toyota Corolla H2 1.8E,300000,85000,2006,Silver,Bangalore,1
2970,D1481563,Toyota Innova 2.5 ZX 7 STR BS-IV,1549999,121000,2014,Silver,Bangalore,1
2971,D1421014,Toyota Qualis GS G1,430000,74000,2003,Silver,Bangalore,2
2972,D1331050,Toyota Innova 2.5 V 7 STR,1500000,46000,2014,Silver,Bangalore,1
2973,D1480121,Toyota Innova 2.5 VX 8 STR BS-III,1350000,66000,2013,Silver,Bangalore,2
2974,D1470091,Toyota Innova 2.5 VX 7 STR BS-III,1550000,62711,2014,Silver,Bangalore,1
2975,D1455816,Toyota Fortuner 3.0 4x2 MT,1999999,75000,2012,Silver,Bangalore,1
2976,D1448949,Toyota Innova 2.5 V 7 STR,750000,120000,2007,Silver,Bangalore,2
2977,D1445115,Toyota Innova 2.5 G4 7 STR,1115000,78000,2012,Silver,Bangalore,1
2978,D1435768,Toyota Innova 2.5 V 7 STR,1450000,119000,2013,Silver,Bangalore,1
2979,D1441672,Toyota Innova 2.5 V 7 STR,1125000,144000,2011,Silver,Bangalore,2
2980,D1441663,Toyota Innova 2.5 G4 7 STR,965000,125000,2011,Silver,Bangalore,1
2981,D1442917,Toyota Innova 2.5 G2,495000,139000,2007,Silver,Bangalore,2
2982,D1449009,Toyota Innova 2.5 V 7 STR,1540000,62618,2014,Silver,Bangalore,1
2983,D1437327,Toyota Innova 2.5 GX BS IV 7 STR,1525000,32000,2015,Silver,Bangalore,1
2984,D1298134,Toyota Etios G,375000,50000,2011,Silver,Bangalore,1
2985,D1480593,Toyota Innova 2.5 GX 7 STR BS-IV,1190000,53305,2013,Silver,Bangalore,1
2986,D1485293,Toyota Innova 2.5 V 7 STR,1275000,56000,2012,Silver,Bangalore,1
2987,D1475440,Toyota Innova 2.5 V 7 STR,1349500,84000,2013,Silver,Bangalore,1
2988,D1485292,Toyota Corolla H2 1.8E,225000,115000,2003,Silver,Bangalore,3
2989,D1484270,Toyota Innova 2.5 VX 8 STR BS-III,1550000,117000,2014,Silver,Bangalore,1
2990,D1464641,Toyota Innova 2.5 V 7 STR,1450000,115000,2013,Silver,Bangalore,1
2991,D1442833,Toyota Innova 2.5 V 8 STR,850000,160000,2008,Silver,Bangalore,2
2992,D1482505,Toyota Innova 2.5 V 7 STR,1400000,119000,2013,Silver,Bangalore,1
2993,D1480574,Toyota Innova 2.5 V 7 STR,825000,146000,2008,Silver,Bangalore,1
2994,D1237929,Toyota Etios GD,625000,60000,2013,Silver,Bangalore,1
2995,D1465984,Toyota Innova 2.5 G 7 STR BS-IV,730000,174676,2009,Silver,Bangalore,1
2996,D1472711,Toyota Innova 2.5 G 8 STR BS-III,1350000,69000,2013,Silver,Bangalore,1
2997,D1450687,Toyota Innova 2.5 G 7 STR BS-IV,750000,112000,2008,Silver,Bangalore,1
2998,D1460687,Toyota Innova 2.5 V 8 STR,824100,180000,2008,Silver,Bangalore,2
2999,D1437715,Toyota Innova 2.5 G4 7 STR,975000,115000,2010,Silver,Bangalore,2
3000,D1485298,Toyota Innova 2.5 V 7 STR,795000,180000,2008,Silver,Bangalore,2
3001,D1461338,Toyota Innova 2.5 V 7 STR,1100000,177000,2011,Silver,Bangalore,2
3002,D1451821,Toyota Fortuner 3.0 4x4 MT,1350000,130000,2010,Silver,Bangalore,1
3003,D1443839,Toyota Qualis FS F3,475000,80773,2004,Silver,Bangalore,1
3004,D1470023,Toyota Innova 2.5 G4 7 STR,925000,92000,2011,Silver,Bangalore,6
3005,D1486211,Toyota Innova 2.5 G4 7 STR,745000,163000,2008,Silver,Bangalore,2
3006,D1477591,Toyota Innova 2.5 V 7 STR,750000,120000,2007,Silver,Bangalore,2
3007,S978181,Toyota Corolla Altis 1.8 GL,625000,58000,2009,Silver,Bangalore,1
3008,S977806,Toyota Etios GD,600000,90000,2015,Symphony Silver,Bangalore,1
3009,S995576,Toyota Corolla Altis J Diesel,1000000,80000,2013,Silver Mica Metallic,Bangalore,1
3010,S965517,Toyota Innova 2.0 V,700000,160000,2006,Green Silver Gl,Bangalore,2
3011,S979626,Toyota Innova 2.5 VX 7 STR,700000,160000,2010,Silver,Bangalore,2
3012,D1471474,Toyota Innova 2.5 V 7 STR,1385000,77412,2013,Silver,Bangalore,2
3013,D1471462,Toyota Innova 2.5 VX BS III 7 STR,1750000,10094,2016,Silver,Bangalore,1
3014,D1483380,Toyota Etios V,550000,39203,2014,Silver,Bangalore,1
3015,D1461599,Toyota Camry W2 AT,500000,75296,2007,Silver,Bangalore,3
3016,D1475713,Toyota Innova 2.5 G4 7 STR,750000,112342,2008,Silver,Bangalore,1
3017,D1269513,Toyota Innova 2.5 V 7 STR,1219000,115860,2012,Silver,Bangalore,1
3018,D1466879,Toyota Innova 2.0 GX 8 STR,1090000,117000,2012,Silver,Bangalore,2
3019,D1466877,Toyota Innova 2.0 GX 8 STR,1090000,117000,2012,Silver,Bangalore,2
3020,S976301,Toyota Etios Liva G,530000,10000,2015,Symphony Silver,Bangalore,1
3021,S996319,Toyota Etios GD,425000,42000,2012,Serene Bluish Silver,Bangalore,2
3022,S986885,Toyota Etios GD,700000,33000,2016,Symphony Silver,Bangalore,1
3023,S970965,Toyota Etios GD,800000,57000,2016,Silver,Bangalore,1
3024,S990424,Toyota Innova 2.5 ZX 7 STR BS-IV,1525000,70000,2014,Silver Mica Metalic,Bangalore,1
3025,S983237,Toyota Innova 2.5 VX 8 STR BS-III,1250000,70000,2012,Silver Mica Metalic,Bangalore,3
3026,S982543,Toyota Innova 2.5 VX 7 STR,940000,98000,2010,Silver Mica,Bangalore,2
3027,S962330,Toyota Innova 2.5 VX 7 STR BS-IV,1400000,99000,2012,Silver,Bangalore,1
3028,S997663,Toyota Innova 2.5 VX BS III 8 STR,1800000,79000,2015,Silver Mica Metallic,Bangalore,1
3029,S987656,Toyota Commuter Luxury Van,4000000,60000,2014,Silver,Bangalore,1
3030,S974439,Toyota Innova 2.0 GX 8 STR BS-IV,850000,230000,2012,Silver,Bangalore,1
3031,S978637,Toyota Innova 2.5 G4 7 STR,445000,290000,2007,Silver Metallic,Bangalore,3
3032,S998657,Toyota Innova 2.5 G1,458000,312600,2007,Silver Mica,Bangalore,1
3033,D1477482,Toyota Corolla H2 1.8E,365000,48173,2005,White,Bangalore,2
3034,D1417345,Toyota Corolla Altis 1.8 G,520000,93750,2010,White,Bangalore,1
3035,D1464401,Toyota Fortuner 3.0 4x2 MT,2350000,51000,2014,White,Bangalore,1
3036,D1433544,Toyota Land Cruiser Prado VX L,3300000,180000,2010,White,Bangalore,1
3037,D1470631,Toyota Corolla H5 1.8E,350000,48141,2005,White,Bangalore,2
3038,D1471255,Toyota Etios G,465000,58821,2012,White,Bangalore,1
3039,D1471239,Toyota Corolla Altis VL AT Petrol,1750000,34308,2016,White,Bangalore,1
3040,D1471469,Toyota Etios Liva VD,650000,70009,2015,White,Bangalore,1
3041,D1471248,Toyota Corolla Altis 1.8 J,450000,90707,2008,White,Bangalore,2
3042,D1471447,Toyota Corolla H2 1.8E,300000,123821,2008,White,Bangalore,1
3043,D1466731,Toyota Etios Liva GD,590000,13721,2015,White,Bangalore,1
3044,D1416207,Toyota Etios VX,480000,42250,2011,White,Bangalore,1
3045,D1457255,Toyota Etios VX,450000,42000,2011,White,Bangalore,1
3046,D1410089,Toyota Fortuner 3.0 4x2 MT,2049999,82000,2013,White,Bangalore,1
3047,D1481551,Toyota Fortuner 4x4 MT Limited Edition,1549999,86000,2011,White,Bangalore,1
3048,D1410132,Toyota Fortuner 3.0 4x4 MT,1549999,94000,2011,White,Bangalore,1
3049,D1488123,Toyota Innova Crysta 2.8 ZX AT 7 STR,2450000,12000,2016,White,Bangalore,1
3050,D1485031,Toyota Innova 2.5 G 7 STR BS-IV,1100000,110000,2012,White,Bangalore,1
3051,D1455808,Toyota Qualis FS F2,375000,140000,2003,White,Bangalore,1
3052,D1440747,Toyota Fortuner 3.0 4x2 AT,2250000,34183,2013,White,Bangalore,1
3053,D1483173,Toyota Innova Crysta 2.8 ZX AT 7 STR,2415000,10000,2016,White,Bangalore,1
3054,D1426226,Toyota Fortuner 3.0 4x2 AT,2350000,84000,2013,White,Bangalore,1
3055,D1453847,Toyota Fortuner 3.0 4x2 AT,2445000,66000,2014,White,Bangalore,1
3056,D1374959,Toyota Innova 2.5 V 7 STR,1700000,112000,2015,White,Bangalore,1
3057,D1442170,Toyota Innova 2.5 VX 8 STR BS-III,1650000,110000,2015,White,Bangalore,1
3058,D1431504,Toyota Etios Liva GD,425000,60000,2013,White,Bangalore,2
3059,D1488203,Toyota Innova Crysta 2.8 ZX AT 7 STR,2375000,20371,2016,White,Bangalore,1
3060,D1480558,Toyota Fortuner 3.0 4x2 AT,2350000,59195,2013,White,Bangalore,1
3061,D1484393,Toyota Fortuner 3.0 4x4 MT,1550000,75166,2012,White,Bangalore,1
3062,D1259568,Toyota Fortuner 3.0 4x2 AT,2000000,40000,2013,White,Bangalore,1
3063,D1480143,Toyota Fortuner 4x2 AT,2300000,81000,2013,White,Bangalore,1
3064,D1268942,Toyota Fortuner 3.0 4x2 MT,1750000,60000,2013,White,Bangalore,1
3065,D1256768,Toyota Fortuner 3.0 4x4 MT,2300000,83143,2013,White,Bangalore,1
3066,D1486607,Toyota Fortuner 3.0 4x4 MT,1750000,136815,2012,White,Bangalore,1
3067,D1475829,Toyota Corolla H3 1.8G,250000,108388,2003,White,Bangalore,2
3068,D1464664,Toyota Fortuner 3.0 4x2 AT,2350000,80000,2013,White,Bangalore,1
