Seller,PriceNumeric,KmNumeric,MakeYear,RootName,Color,Fuel,GearBox,CityName,OwnerTypeId,BodyStyleId,enc_seller,enc_gearBox,enc_fuel,enc_color_silver,enc_color_white,enc_color_grey,enc_color_gold,enc_color_black,enc_color_blue,enc_color_other,enc_city_new_delhi,enc_city_mumbai,enc_city_bangalore,enc_city_hyderabad,enc_city_chennai,enc_city_thane,enc_city_other,enc_name_innova,enc_name_fortuner,enc_name_corolla_altis,enc_name_etios,label
Individual,950000,150000,2012,Innova,Silky Gold Mica Metallic,Diesel,Manual,Pen,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,2100000,88000,2015,Fortuner,,Diesel,Manual,Gwalior,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,600000,200000,2009,Innova,Super White Ii,Petrol,Manual,Gwalior,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,367000,112506,2004,Qualis,Red,Diesel,Manual,Chengalpattu,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19
Individual,367222,112506,2004,Qualis,Red,Diesel,Manual,Chengalpattu,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19
Dealer,475000,40000,2013,Etios Liva,White,Diesel,Manual,Ujjain,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Individual,1290000,160000,2011,Fortuner,,Diesel,Manual,Ujjain,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,700000,145000,2010,Innova,,Diesel,Manual,Akluj,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,621000,128000,2008,Innova,Biege Mica Metallic,Diesel,Manual,Chittoor,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,385000,52000,2012,Etios,Vermilion Red,Petrol,Manual,Dombivali,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,650000,45000,2016,Etios,Silver,Diesel,Manual,Virar,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
Individual,1375000,74000,2015,Innova,Grey Mica Metallic,Diesel,Manual,Karimnagar,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,380000,81469,2011,Etios,Symphony Silver,Petrol,Manual,Chalisgaon,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,750000,26300,2014,Etios,Classic Grey,Diesel,Manual,Nalgonda,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24
Individual,765000,160000,2012,Corolla Altis,Blue Metallic,Diesel,Manual,Malvan,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14
Individual,1150000,80000,2013,Innova,Silky Gold Mica Metallic,Diesel,Manual,Palghar,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,1200000,55000,2014,Innova,Grey Mica Metallic,Diesel,Manual,Malout,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,1351000,104000,2015,Innova,Super White,Diesel,Manual,Kopargaon,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,650000,230000,2011,Innova,,Petrol,Manual,Bharuch,8,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9
Individual,890000,225000,2014,Innova,Silky Gold,Diesel,Manual,Bhavnagar,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,950000,175000,2013,Innova,White,Diesel,Manual,Bhuj,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Individual,260000,130000,2006,Corolla,White,Petrol,Automatic,Kupwara,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
Individual,925000,103000,2013,Innova,,Petrol,Manual,Mehsana,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,1910000,26120,2015,Innova,Grey Mica Metallic,Diesel,Manual,Bhiwadi,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,1000000,48000,2009,Innova,Silver Grey,Petrol,Manual,Ajmer,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,410000,46000,2012,Etios Liva,,Petrol,Manual,Bikaner,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,350000,200000,2013,Etios Liva,White,Diesel,Manual,Chittorgarh,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Individual,710000,40000,2015,Etios,White,Diesel,Manual,Dindigul,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
Individual,735000,145000,2008,Innova,Super White Ii,Petrol,Manual,Nilgiris,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,650000,152000,2006,Innova,M Mettalic,Diesel,Manual,Pudukkottai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,500000,79000,2013,Etios Liva,Serene Bluish Silver,Diesel,Manual,Salem,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,350000,105000,2012,Etios,Silver,Diesel,Manual,Shillong,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
Individual,1250000,188000,2014,Innova,Silver Mica Metalic,Diesel,Manual,Hubli,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,720000,160000,2009,Innova,Super White Ii,Diesel,Manual,Buldhana,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,1550000,85200,2010,Fortuner,Silver Mica Metallic,Diesel,Manual,Kottayam,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,150000,700000,2000,Qualis,White,Diesel,Manual,Panaji,3,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19
Individual,1000000,150000,2012,Innova,,Diesel,Manual,Bathinda,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,1000000,100000,2014,Innova,Grey Mica Metallic,Diesel,Manual,Dibrugarh,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,550000,98000,2012,Etios Liva,Symphony Silver,Diesel,Manual,Jeypore,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,250000,158000,2003,Corolla,White,Petrol,Automatic,Goa,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
Individual,300000,64000,2011,Etios,Symphony Silver,Petrol,Manual,Jammu,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12
Individual,500000,145000,2005,Innova,,Diesel,Manual,Roorkee,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,1450000,64000,2010,Fortuner,Grey,Diesel,Manual,Kozhikode,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Individual,550000,192000,2006,Innova,Champagne Mica Metallic,Diesel,Manual,Faizabad,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Dealer,2500000,28000,2014,Fortuner,White,Diesel,Automatic,Ambala Cantt,1,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Dealer,1240000,130955,2010,Fortuner,Silver,Diesel,Manual,Ulhasnagar,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29
Individual,700000,173000,2011,Innova,Light Blue Metallic,Diesel,Manual,Jalna,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Dealer,475000,100000,2007,Innova,Gold,Diesel,Manual,Ranchi,1,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Individual,800000,54000,2010,Innova,Gold,Diesel,Manual,Dhanbad,1,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
Individual,2200000,81000,2015,Fortuner,,Diesel,Automatic,Kurukshetra,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,1600000,47000,2011,Fortuner,,Diesel,Manual,Mandi,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,800000,80000,2014,Innova,,Petrol,Manual,Panchkula,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,1100000,100000,2012,Innova,,Petrol,Manual,Gandhidham,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,200000,100000,2002,Camry,Gray,Petrol,Manual,Latur,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15
Individual,350000,58000,2011,Etios Liva,,Petrol,Manual,Bhagalpur,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,575000,106500,2013,Etios Liva,Grey,Petrol,Manual,Vellore,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27
Individual,3390000,22000,2016,Fortuner,,Diesel,Manual,Nanded,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,450000,870000,2014,Etios Liva,Classic Grey,Diesel,Manual,Kaithal,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Dealer,75000,218800,2003,Corolla,White,Petrol,Manual,Sonepat,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
Individual,600000,51000,2014,Etios Liva,,Diesel,Manual,Nawanshahr,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,710000,80000,2015,Etios,New Pearl White,Diesel,Manual,Parbhani,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24
Individual,460000,98000,2006,Innova,Super White Ii,Petrol,Manual,Jhansi,2,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,1350000,100000,2015,Innova,Silky Gold Mica Metallic,Diesel,Manual,Mathura,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,2250000,41000,2015,Fortuner,,Diesel,Manual,Muzaffarnagar,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,795000,6000,2016,Etios,White,Diesel,Manual,Pondicherry,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
Individual,1750000,22000,2015,Innova,Grey Mica Metallic,Diesel,Manual,Kanhangad,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20
Individual,675000,217000,2008,Innova,Black,Diesel,Manual,Palakkad,3,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Individual,1450000,36500,2012,Innova,Silky Gold Mica Metallic,Diesel,Manual,Thiruvalla,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,400000,85000,2012,Etios Liva,Goldan,Diesel,Manual,Satara,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
Individual,1000000,257000,2011,Innova,,Diesel,Manual,Pollachi,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
Individual,250000,133000,2000,Qualis,,Diesel,Manual,Solapur,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19
Individual,450000,250000,2006,Innova,,Diesel,Manual,Vasai,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
Individual,800000,100000,2012,Innova,,Diesel,Manual,Durgapur,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,865000,124000,2012,Innova,White,Diesel,Manual,Renukut,1,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
Individual,950000,103000,2011,Innova,Silver Mica Metallic,Diesel,Manual,Allappuzha,2,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Individual,1650000,170000,2013,Fortuner,Super White,Diesel,Manual,Haridwar,1,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10
Individual,400000,130000,2006,Innova,Silver Metallic,Diesel,Manual,Wardha,3,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21
Dealer,375000,72300,2009,Corolla Altis,Silver,Petrol,Manual,Zirakpur,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
Individual,950000,71000,2010,Fortuner,White,Diesel,Manual,Ballia,2,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
Individual,260000,60000,2005,Corolla,Silver,Petrol,Automatic,Pratapgarh,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28
